Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
TTWO,"Take-Two Interactive Software, Inc.",77.635,$8.06B,1997,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ttwo
TLND,Talend S.A.,33.57,$968.45M,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tlnd
TNDM,"Tandem Diabetes Care, Inc.",0.8296,$41.35M,2013,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tndm
TLF,"Tandy Leather Factory, Inc.",8.5,$78.84M,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tlf
TANH,Tantech Holdings Ltd.,2.13,$51.78M,2015,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/tanh
TPIV,TapImmune Inc.,3.82,$32.36M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tpiv
TEDU,"Tarena International, Inc.",17.58,$985.46M,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tedu
TATT,TAT Technologies Ltd.,12.2,$107.71M,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tatt
TAYD,"Taylor Devices, Inc.",13,$44.68M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tayd
TCPC,TCP Capital Corp.,17.06,$1B,2012,n/a,n/a,http://www.nasdaq.com/symbol/tcpc
AMTD,TD Ameritrade Holding Corporation,37.73,$19.92B,1997,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/amtd
TEAR,TearLab Corporation,1.88,$10.78M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tear
TECD,Tech Data Corporation,102.68,$3.91B,1986,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/tecd
TCCO,Technical Communications Corporation,3,$5.52M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/tcco
TTGT,"TechTarget, Inc.",9.22,$253.04M,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ttgt
TGLS,Tecnoglass Inc.,9.8,$328.18M,2012,Consumer Durables,Electronic Components,http://www.nasdaq.com/symbol/tgls
TGEN,Tecogen Inc.,3.53,$70.75M,2014,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tgen
TNAV,"Telenav, Inc.",8.675,$379.4M,2010,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnav
TTEC,"TeleTech Holdings, Inc.",42.2,$1.93B,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/ttec
TLGT,"Teligent, Inc.",8.66,$460.94M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tlgt
TELL,Tellurian Inc.,11.06,$2.24B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tell
TENX,"Tenax Therapeutics, Inc.",0.518,$14.63M,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/tenx
GLBL,"TerraForm Global, Inc.",4.9,$854.35M,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/glbl
TERP,"TerraForm Power, Inc.",11.96,$1.7B,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/terp
TVIA,"TerraVia Holdings, Inc.",0.3121,$33.8M,2011,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/tvia
TBNK,Territorial Bancorp Inc.,31.17,$306.41M,2009,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tbnk
TSRO,"TESARO, Inc.",151.02,$8.13B,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tsro
TESO,Tesco Corporation,4.675,$218.42M,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/teso
TSLA,"Tesla, Inc. ",339.82,$55.82B,2010,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tsla
TESS,TESSCO Technologies Incorporated,13.85,$115.37M,1994,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tess
TTEK,"Tetra Tech, Inc.",47.125,$2.69B,1991,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/ttek
TTPH,"Tetraphase Pharmaceuticals, Inc.",7.655,$290.56M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ttph
TCBI,"Texas Capital Bancshares, Inc.",74.5,$3.69B,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbi
TCBIL,"Texas Capital Bancshares, Inc.",25.23,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbil
TCBIP,"Texas Capital Bancshares, Inc.",25.897,$155.38M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbip
TCBIW,"Texas Capital Bancshares, Inc.",64.0304,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbiw
TXN,Texas Instruments Incorporated,81.57,$81.27B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/txn
TXRH,"Texas Roadhouse, Inc.",50.59,$3.59B,2004,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/txrh
TFSL,TFS Financial Corporation,15.79,$4.46B,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tfsl
TGTX,"TG Therapeutics, Inc.",13.9,$928.17M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tgtx
ABCO,The Advisory Board Company,52.7,$2.14B,2001,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/abco
ANDE,"The Andersons, Inc.",36,$1.02B,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/ande
TBBK,"The Bancorp, Inc.",6.18,$344.16M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tbbk
BONT,"The Bon-Ton Stores, Inc.",0.4884,$10.46M,1991,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/bont
CG,The Carlyle Group L.P.,17.75,$5.81B,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/cg
CAKE,The Cheesecake Factory Incorporated,59.19,$2.84B,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cake
CHEF,"The Chefs&#39; Warehouse, Inc.",15.575,$410.43M,2011,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/chef
TCFC,The Community Financial Corporation,35,$162.47M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcfc
DSGX,The Descartes Systems Group Inc.,24.9,$1.89B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/dsgx
DXYN,"The Dixie Group, Inc.",4.35,$70.15M,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/dxyn
ENSG,"The Ensign Group, Inc.",18.95,$960.82M,2007,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ensg
XONE,The ExOne Company,13.17,$212.58M,2013,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/xone
FINL,"The Finish Line, Inc.",13.895,$560.71M,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/finl
FBMS,"The First Bancshares, Inc.",28.05,$256.5M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbms
FLIC,The First of Long Island Corporation,27.5,$662.27M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/flic
GT,The Goodyear Tire & Rubber Company,34.255,$8.63B,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/gt
HABT,"The Habit Restaurants, Inc.",18.3,$476.2M,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/habt
HCKT,"The Hackett Group, Inc.",14.97,$437.42M,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/hckt
HAIN,"The Hain Celestial Group, Inc.",35.77,$3.7B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/hain
FITS,The Health and Fitness ETF,25.721,$2.57M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fits
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",7.13,$43.73M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cuba
INTG,The Intergroup Corporation,28.5,$67.3M,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/intg
JYNT,The Joint Corp.,4.0171,$52.55M,2014,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/jynt
KEYW,The KEYW Holding Corporation,9.495,$470.07M,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/keyw
KHC,The Kraft Heinz Company,93.35,$113.67B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/khc
OLD,The Long-Term Care ETF,26.25,$2.63M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/old
MDCO,The Medicines Company,40.22,$2.9B,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mdco
MEET,"The Meet Group, Inc.",4.79,$332.98M,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/meet
MIK,"The Michaels Companies, Inc.",19.55,$3.69B,2014,Consumer Services,Recreational Products/Toys,http://www.nasdaq.com/symbol/mik
MIDD,The Middleby Corporation,131.97,$7.59B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/midd
NAVG,"The Navigators Group, Inc.",54.45,$1.6B,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/navg
SLIM,The Obesity ETF,25.9554,$2.6M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slim
STKS,"The ONE Group Hospitality, Inc.",2.04,$51.28M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/stks
ORG,The Organics ETF,27.95,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/org
PCLN,The Priceline Group Inc. ,1896,$93.17B,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/pcln
PRSC,The Providence Service Corporation,47.18,$635.38M,2003,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/prsc
RMR,The RMR Group Inc.,51.95,$1.62B,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/rmr
SPNC,The Spectranetics Corporation,29.1,$1.27B,1992,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/spnc
